name,url,country,pageid,revid,ores
Mohan Baral,https://en.wikipedia.org/wiki/Mohan_Baral,Nepal,47698985,1047930532,Stub
Gopal Kumar Basnet,https://en.wikipedia.org/wiki/Gopal_Kumar_Basnet,Nepal,70985274,1095758526,Stub
Dhokal Singh Basnyat,https://en.wikipedia.org/wiki/Dhokal_Singh_Basnyat,Nepal,51875701,1047820675,Stub
Chakra Prasad Bastola,https://en.wikipedia.org/wiki/Chakra_Prasad_Bastola,Nepal,70875642,1111480619,C
Rupchandra Bista,https://en.wikipedia.org/wiki/Rupchandra_Bista,Nepal,68845026,1052265659,Stub
Gagan Singh Bhandari,https://en.wikipedia.org/wiki/Gagan_Singh_Bhandari,Nepal,38837901,1105250576,Start
Rajendra Laxmi Gaire,https://en.wikipedia.org/wiki/Rajendra_Laxmi_Gaire,Nepal,71004910,1095759265,Stub
Umesh Prasad Giri,https://en.wikipedia.org/wiki/Umesh_Prasad_Giri,Nepal,8989327,1009406646,Stub
Harka Gurung,https://en.wikipedia.org/wiki/Harka_Gurung,Nepal,38789791,1106745635,Start
Ram Chandra Jha,https://en.wikipedia.org/wiki/Ram_Chandra_Jha,Nepal,69328343,1093324671,Start
Prem Bahadur Kansakar,https://en.wikipedia.org/wiki/Prem_Bahadur_Kansakar,Nepal,34983532,1076071925,C
Ratneshwar Lal Kayastha,https://en.wikipedia.org/wiki/Ratneshwar_Lal_Kayastha,Nepal,56826865,1102776133,Start
Rajanra KC,https://en.wikipedia.org/wiki/Rajanra_KC,Nepal,41146207,1060501973,Stub
Keshav Sthapit,https://en.wikipedia.org/wiki/Keshav_Sthapit,Nepal,70701622,1109551794,Start
Bishal Khadka,https://en.wikipedia.org/wiki/Bishal_Khadka,Nepal,56928337,1106387853,Stub
Devi Khadka,https://en.wikipedia.org/wiki/Devi_Khadka,Nepal,58782267,1092210188,Start
Yadunath Khanal,https://en.wikipedia.org/wiki/Yadunath_Khanal,Nepal,37744378,1078215877,Start
Gore Bahadur Khapangi,https://en.wikipedia.org/wiki/Gore_Bahadur_Khapangi,Nepal,40066151,1113100136,Stub
Krishna Chandra Nepali Pokharel,https://en.wikipedia.org/wiki/Krishna_Chandra_Nepali_Pokharel,Nepal,67911093,1102403611,C
Chiri Babu Maharjan,https://en.wikipedia.org/wiki/Chiri_Babu_Maharjan,Nepal,65791159,1113666190,C
Mahendra Bahadur Bista,https://en.wikipedia.org/wiki/Mahendra_Bahadur_Bista,Nepal,69882944,1077128101,Stub
Gajraj Mishra,https://en.wikipedia.org/wiki/Gajraj_Mishra,Nepal,62358200,1106167914,Start
Pande family,https://en.wikipedia.org/wiki/Pande_family,Nepal,56740467,1111670930,FA
Ganesh Pandey,https://en.wikipedia.org/wiki/Ganesh_Pandey,Nepal,51974148,1085614813,C
Leela Mani Paudyal,https://en.wikipedia.org/wiki/Leela_Mani_Paudyal,Nepal,43199317,1109590767,C
Bidhyanath Pokhrel,https://en.wikipedia.org/wiki/Bidhyanath_Pokhrel,Nepal,59974012,1060504380,Stub
Radhika Tamang,https://en.wikipedia.org/wiki/Radhika_Tamang,Nepal,71004975,1105498973,Stub
Laxman Rajbanshi,https://en.wikipedia.org/wiki/Laxman_Rajbanshi,Nepal,52778935,1092220542,Stub
Bharat Shumsher Jung Bahadur Rana,https://en.wikipedia.org/wiki/Bharat_Shumsher_Jung_Bahadur_Rana,Nepal,68829692,1080440808,Stub
Dhir Shumsher Rana,https://en.wikipedia.org/wiki/Dhir_Shumsher_Rana,Nepal,61161619,1113536460,FA
Diamond Shumsher Rana,https://en.wikipedia.org/wiki/Diamond_Shumsher_Rana,Nepal,37977356,1101086758,Stub
Kali Bahadur Sahakri,https://en.wikipedia.org/wiki/Kali_Bahadur_Sahakri,Nepal,38832416,1060541259,Stub
Balen Shah,https://en.wikipedia.org/wiki/Balen_Shah,Nepal,70833999,1115460771,C
Bam Shah,https://en.wikipedia.org/wiki/Bam_Shah,Nepal,51813377,1107329363,Start
Bishnu Pratap Shah,https://en.wikipedia.org/wiki/Bishnu_Pratap_Shah,Nepal,34664121,1113191068,C
Jeevan Bahadur Shahi,https://en.wikipedia.org/wiki/Jeevan_Bahadur_Shahi,Nepal,69246315,1113167809,Start
Shukraraj Shastri,https://en.wikipedia.org/wiki/Shukraraj_Shastri,Nepal,4971653,1096679892,C
Sonam Gyalchhen Sherpa,https://en.wikipedia.org/wiki/Sonam_Gyalchhen_Sherpa,Nepal,70985194,1095759552,Stub
Motidevi Shrestha,https://en.wikipedia.org/wiki/Motidevi_Shrestha,Nepal,69048789,1069184655,Stub
Khadga Man Singh,https://en.wikipedia.org/wiki/Khadga_Man_Singh,Nepal,69262176,1080640494,Stub
Sanu Siva,https://en.wikipedia.org/wiki/Sanu_Siva,Nepal,67669614,1106065582,Stub
Bhuwan Bahadur Sunar,https://en.wikipedia.org/wiki/Bhuwan_Bahadur_Sunar,Nepal,70985630,1095758222,Stub
Surya Raj Acharya,https://en.wikipedia.org/wiki/Surya_Raj_Acharya,Nepal,57963839,1111084487,Start
Thapa dynasty,https://en.wikipedia.org/wiki/Thapa_dynasty,Nepal,54028207,1102589358,GA
Ranabir Singh Thapa,https://en.wikipedia.org/wiki/Ranabir_Singh_Thapa,Nepal,53124833,1083766451,GA
Goma Devi Timilsina,https://en.wikipedia.org/wiki/Goma_Devi_Timilsina,Nepal,70985324,1095758525,Stub
Vrajanath Poudyal,https://en.wikipedia.org/wiki/Vrajanath_Poudyal,Nepal,62433081,1109814259,Start
Dharma Ratna Yami,https://en.wikipedia.org/wiki/Dharma_Ratna_Yami,Nepal,31023945,1113442912,C
Igram van Achelen,https://en.wikipedia.org/wiki/Igram_van_Achelen,Netherlands,810654,1068782309,Stub
Charetti America-Francisca,https://en.wikipedia.org/wiki/Charetti_America-Francisca,Netherlands,68219347,1099607334,Start
Vic Bonke,https://en.wikipedia.org/wiki/Vic_Bonke,Netherlands,66596640,1107608633,Stub
Marianne Burgman,https://en.wikipedia.org/wiki/Marianne_Burgman,Netherlands,67694165,1101574965,Start
Dirck Coornhert,https://en.wikipedia.org/wiki/Dirck_Coornhert,Netherlands,2627387,1095667704,C
P. F. Dahler,https://en.wikipedia.org/wiki/P._F._Dahler,Netherlands,29629412,1095339677,C
Fred Dekker (politician),https://en.wikipedia.org/wiki/Fred_Dekker_(politician),Netherlands,66603921,1062551798,Stub
Jan Dijkema,https://en.wikipedia.org/wiki/Jan_Dijkema,Netherlands,60307846,1098992494,Start
Jeanne Fortanier-de Wit,https://en.wikipedia.org/wiki/Jeanne_Fortanier-de_Wit,Netherlands,69179303,1059113335,Stub
Jan Geersing,https://en.wikipedia.org/wiki/Jan_Geersing,Netherlands,67076314,1110877576,C
Leon Geurts,https://en.wikipedia.org/wiki/Leon_Geurts,Netherlands,66827489,1090785915,Stub
Cornelis de Gijselaar,https://en.wikipedia.org/wiki/Cornelis_de_Gijselaar,Netherlands,43394882,984321838,Start
Alexander Gogel,https://en.wikipedia.org/wiki/Alexander_Gogel,Netherlands,2560186,1056614133,C
Sicco van Goslinga,https://en.wikipedia.org/wiki/Sicco_van_Goslinga,Netherlands,18669379,1090880662,C
Hugo Grotius,https://en.wikipedia.org/wiki/Hugo_Grotius,Netherlands,66612,1110845841,C
Tsjalling Hiddes Halbertsma,https://en.wikipedia.org/wiki/Tsjalling_Hiddes_Halbertsma,Netherlands,53475193,1110513709,GA
Dick de Hoog,https://en.wikipedia.org/wiki/Dick_de_Hoog,Netherlands,29502176,1088072022,C
Mien van Itallie-Van Embden,https://en.wikipedia.org/wiki/Mien_van_Itallie-Van_Embden,Netherlands,70994417,1092931690,Start
"Jacob van den Eynde, Governor of Woerden","https://en.wikipedia.org/wiki/Jacob_van_den_Eynde,_Governor_of_Woerden",Netherlands,66031161,1068845831,C
Ehsan Jami,https://en.wikipedia.org/wiki/Ehsan_Jami,Netherlands,12707867,1106276053,C
Allart Pieter van Jongestall,https://en.wikipedia.org/wiki/Allart_Pieter_van_Jongestall,Netherlands,38995473,1096414908,GA
Fridolin Marinus Knobel,https://en.wikipedia.org/wiki/Fridolin_Marinus_Knobel,Netherlands,57864960,1023804370,Start
Martin Konings,https://en.wikipedia.org/wiki/Martin_Konings,Netherlands,64686515,1112164477,Stub
Theodorus van Kooten,https://en.wikipedia.org/wiki/Theodorus_van_Kooten,Netherlands,13430407,1052740212,Stub
Jan Krajenbrink,https://en.wikipedia.org/wiki/Jan_Krajenbrink,Netherlands,64459430,1104399014,Stub
Jan ter Laan,https://en.wikipedia.org/wiki/Jan_ter_Laan,Netherlands,23689516,1068846473,Start
Reinier van Lanschot,https://en.wikipedia.org/wiki/Reinier_van_Lanschot,Netherlands,61597332,1109042647,C
Elbertus Leoninus,https://en.wikipedia.org/wiki/Elbertus_Leoninus,Netherlands,18389114,1096417753,C
"Leopold Karel, Count of Limburg Stirum","https://en.wikipedia.org/wiki/Leopold_Karel,_Count_of_Limburg_Stirum",Netherlands,5664554,1106865567,Start
Taco Ludigman,https://en.wikipedia.org/wiki/Taco_Ludigman,Netherlands,16664104,970584944,Stub
Pieter Daniël Eugenius MacPherson,https://en.wikipedia.org/wiki/Pieter_Daniël_Eugenius_MacPherson,Netherlands,24775458,955584741,Stub
"Toine Manders (politician, born 1969)","https://en.wikipedia.org/wiki/Toine_Manders_(politician,_born_1969)",Netherlands,41817214,1076174326,Stub
Henri Marchant,https://en.wikipedia.org/wiki/Henri_Marchant,Netherlands,70993814,1092749754,Start
Durk van der Mei,https://en.wikipedia.org/wiki/Durk_van_der_Mei,Netherlands,56513563,1113277095,Stub
Sergej Moleveld,https://en.wikipedia.org/wiki/Sergej_Moleveld,Netherlands,69909386,1094280379,Stub
William Moorlag,https://en.wikipedia.org/wiki/William_Moorlag,Netherlands,56099211,1047584380,Stub
Pieter Paulus,https://en.wikipedia.org/wiki/Pieter_Paulus,Netherlands,13339035,933612093,B
André Peperkoorn,https://en.wikipedia.org/wiki/André_Peperkoorn,Netherlands,68182176,1032718670,Start
Grace Schneiders-Howard,https://en.wikipedia.org/wiki/Grace_Schneiders-Howard,Netherlands,55649630,1095800611,GA
Apollonius Schotte,https://en.wikipedia.org/wiki/Apollonius_Schotte,Netherlands,51578972,1032311861,Stub
Fedde Schurer,https://en.wikipedia.org/wiki/Fedde_Schurer,Netherlands,46507742,1089197423,B
Florens van der Spek,https://en.wikipedia.org/wiki/Florens_van_der_Spek,Netherlands,61596868,1111908414,Start
Victor de Stuers,https://en.wikipedia.org/wiki/Victor_de_Stuers,Netherlands,40430718,1096429041,C
Cornelis van Aarsens,https://en.wikipedia.org/wiki/Cornelis_van_Aarsens,Netherlands,5681810,1023030987,Start
Hugo van den Eynde,https://en.wikipedia.org/wiki/Hugo_van_den_Eynde,Netherlands,66006932,1096420142,Start
Viglius,https://en.wikipedia.org/wiki/Viglius,Netherlands,2841261,1096429102,Start
Rudi Vis,https://en.wikipedia.org/wiki/Rudi_Vis,Netherlands,419530,1074946503,Start
Anton August van Vloten,https://en.wikipedia.org/wiki/Anton_August_van_Vloten,Netherlands,36100902,1113565390,Start
Pieter Vreede,https://en.wikipedia.org/wiki/Pieter_Vreede,Netherlands,4398554,1094968550,Start
Steef Weijers,https://en.wikipedia.org/wiki/Steef_Weijers,Netherlands,67795266,1099981628,Stub
Christine Wttewaall van Stoetwegen,https://en.wikipedia.org/wiki/Christine_Wttewaall_van_Stoetwegen,Netherlands,69178196,1077665112,Stub
Guillermo Arce Castaño,https://en.wikipedia.org/wiki/Guillermo_Arce_Castaño,Nicaragua,71630525,1112499974,Stub
Oscar Danilo Blandón,https://en.wikipedia.org/wiki/Oscar_Danilo_Blandón,Nicaragua,872279,1113478079,Start
José Francisco Cardenal,https://en.wikipedia.org/wiki/José_Francisco_Cardenal,Nicaragua,8087034,1017388553,Start
Pedro Joaquín Chamorro Barrios,https://en.wikipedia.org/wiki/Pedro_Joaquín_Chamorro_Barrios,Nicaragua,68056653,1111610717,C
Juan Sebastián Chamorro,https://en.wikipedia.org/wiki/Juan_Sebastián_Chamorro,Nicaragua,66484843,1108120275,C
Edipcia Dubón,https://en.wikipedia.org/wiki/Edipcia_Dubón,Nicaragua,66081893,1053055741,Stub
Luis Fley,https://en.wikipedia.org/wiki/Luis_Fley,Nicaragua,67035495,1108120436,Start
George Henriquez,https://en.wikipedia.org/wiki/George_Henriquez,Nicaragua,66455624,1108120156,C
Antonio Lacayo,https://en.wikipedia.org/wiki/Antonio_Lacayo,Nicaragua,66662246,1059108508,Start
Miguel Larreynaga,https://en.wikipedia.org/wiki/Miguel_Larreynaga,Nicaragua,7907338,1104594869,Stub
Félix Maradiaga,https://en.wikipedia.org/wiki/Félix_Maradiaga,Nicaragua,60791503,1071598737,C
Paul Oquist,https://en.wikipedia.org/wiki/Paul_Oquist,Nicaragua,67664050,1098836735,Start
Maximino Rodríguez Martínez,https://en.wikipedia.org/wiki/Maximino_Rodríguez_Martínez,Nicaragua,68312306,1076166578,Stub
Marou Amadou,https://en.wikipedia.org/wiki/Marou_Amadou,Niger,46653196,1008239441,Stub
Oumar Ba,https://en.wikipedia.org/wiki/Oumar_Ba,Niger,31866256,1034543452,Stub
Alidou Barkire,https://en.wikipedia.org/wiki/Alidou_Barkire,Niger,57960971,1069346203,Stub
Mano Dayak,https://en.wikipedia.org/wiki/Mano_Dayak,Niger,1676201,1098168543,Start
Moussa Moumouni Djermakoye,https://en.wikipedia.org/wiki/Moussa_Moumouni_Djermakoye,Niger,31904657,1032108693,C
Abdoulkarim Goukoye,https://en.wikipedia.org/wiki/Abdoulkarim_Goukoye,Niger,69381634,1100035673,Stub
N’Gadé Nana Hadiza Noma Kaka,https://en.wikipedia.org/wiki/N’Gadé_Nana_Hadiza_Noma_Kaka,Niger,69500546,1109517592,Stub
Moussa Seybou Kassey,https://en.wikipedia.org/wiki/Moussa_Seybou_Kassey,Niger,63819831,1101187586,Stub
Djibo Salamatou Gourouza Magagi,https://en.wikipedia.org/wiki/Djibo_Salamatou_Gourouza_Magagi,Niger,69500498,1104316295,Stub
Karidjo Mahamadou,https://en.wikipedia.org/wiki/Karidjo_Mahamadou,Niger,31798555,1008239538,Start
Ouhoumoudou Mahamadou,https://en.wikipedia.org/wiki/Ouhoumoudou_Mahamadou,Niger,31831278,1105116087,Start
Mohamadou Djibrilla Maïga,https://en.wikipedia.org/wiki/Mohamadou_Djibrilla_Maïga,Niger,32046293,908343187,Stub
Issoufou Saidou-Djermakoye,https://en.wikipedia.org/wiki/Issoufou_Saidou-Djermakoye,Niger,31938831,1051805763,Stub
Issoufou Sidibé,https://en.wikipedia.org/wiki/Issoufou_Sidibé,Niger,22987681,1007533517,C
Yacouba Sido,https://en.wikipedia.org/wiki/Yacouba_Sido,Niger,31865928,1006373883,Stub
Sadou Soloké,https://en.wikipedia.org/wiki/Sadou_Soloké,Niger,56715285,994723739,Stub
Saloum Traoré,https://en.wikipedia.org/wiki/Saloum_Traoré,Niger,36631173,747227236,Stub
Abdul-Azeez Olajide Adediran,https://en.wikipedia.org/wiki/Abdul-Azeez_Olajide_Adediran,Nigeria,71291339,1105091914,Start
Saidu Musa Abdullahi,https://en.wikipedia.org/wiki/Saidu_Musa_Abdullahi,Nigeria,63338673,1079931037,Start
Aliyu Sabi Abdullahi,https://en.wikipedia.org/wiki/Aliyu_Sabi_Abdullahi,Nigeria,63224867,1077854955,Stub
Mohammed Hassan Abdullahi,https://en.wikipedia.org/wiki/Mohammed_Hassan_Abdullahi,Nigeria,63827074,1110417900,Start
Abiodun Abimbola Orekoya,https://en.wikipedia.org/wiki/Abiodun_Abimbola_Orekoya,Nigeria,71974364,1115400083,Stub
Abubakar Kabir Abubakar,https://en.wikipedia.org/wiki/Abubakar_Kabir_Abubakar,Nigeria,68246279,1107155705,Start
Stephen Makoji Achema,https://en.wikipedia.org/wiki/Stephen_Makoji_Achema,Nigeria,71626713,1107399955,Stub
Tajudeen Adeyemi Adefisoye,https://en.wikipedia.org/wiki/Tajudeen_Adeyemi_Adefisoye,Nigeria,61684288,1092316412,Start
Lateef Adegbite,https://en.wikipedia.org/wiki/Lateef_Adegbite,Nigeria,32058225,1091928046,C
Busari Adelakun,https://en.wikipedia.org/wiki/Busari_Adelakun,Nigeria,56913702,1103934292,Start
Adedeji Adeleke,https://en.wikipedia.org/wiki/Adedeji_Adeleke,Nigeria,47602501,1111696461,Stub
Adelere Adeyemi Oriolowo,https://en.wikipedia.org/wiki/Adelere_Adeyemi_Oriolowo,Nigeria,61596297,1115252409,Start
Rotimi Adelola,https://en.wikipedia.org/wiki/Rotimi_Adelola,Nigeria,65084329,1103253879,Start
Adelusi Adeluyi,https://en.wikipedia.org/wiki/Adelusi_Adeluyi,Nigeria,9857033,1114395269,Stub
Azeez Issa Adesiji,https://en.wikipedia.org/wiki/Azeez_Issa_Adesiji,Nigeria,34461501,1029928326,Stub
Akinwumi Adesina,https://en.wikipedia.org/wiki/Akinwumi_Adesina,Nigeria,43870529,1114503005,C
Samuel Adesina,https://en.wikipedia.org/wiki/Samuel_Adesina,Nigeria,46470148,1069851870,Stub
Funke Adesiyan,https://en.wikipedia.org/wiki/Funke_Adesiyan,Nigeria,71460624,1114703719,Start
Segun “Aeroland” Adewale,https://en.wikipedia.org/wiki/Segun_”Aeroland”_Adewale,Nigeria,,,
Kola Adewusi,https://en.wikipedia.org/wiki/Kola_Adewusi,Nigeria,71419432,1112858140,Stub
Thomas Aguiyi-Ironsi,https://en.wikipedia.org/wiki/Thomas_Aguiyi-Ironsi,Nigeria,9110906,1088294556,Stub
Agboola Ajayi,https://en.wikipedia.org/wiki/Agboola_Ajayi,Nigeria,64421280,1112880539,C
Michael Ajegbo,https://en.wikipedia.org/wiki/Michael_Ajegbo,Nigeria,59441485,1104061250,Start
Kayode Ajulo,https://en.wikipedia.org/wiki/Kayode_Ajulo,Nigeria,68147935,1105924265,Start
Christopher Pere Ajuwa,https://en.wikipedia.org/wiki/Christopher_Pere_Ajuwa,Nigeria,62783259,1103496845,C
Funke Akindele,https://en.wikipedia.org/wiki/Funke_Akindele,Nigeria,23888781,1113804278,C
Janet Akinrinade,https://en.wikipedia.org/wiki/Janet_Akinrinade,Nigeria,51126147,1011025496,Start
Hussaini Akwanga,https://en.wikipedia.org/wiki/Hussaini_Akwanga,Nigeria,69534413,1101221420,Stub
Oloye Akin Alabi,https://en.wikipedia.org/wiki/Oloye_Akin_Alabi,Nigeria,45620445,1104328791,C
Timi Alaibe,https://en.wikipedia.org/wiki/Timi_Alaibe,Nigeria,53833916,1067060967,C
Tayo Alasoadura,https://en.wikipedia.org/wiki/Tayo_Alasoadura,Nigeria,68216964,1094224454,Start
Zainab Abubakar Alman,https://en.wikipedia.org/wiki/Zainab_Abubakar_Alman,Nigeria,70384235,1108994900,Start
William Nwankwo Alo,https://en.wikipedia.org/wiki/William_Nwankwo_Alo,Nigeria,63385250,1104063039,Start
Temitope Aluko,https://en.wikipedia.org/wiki/Temitope_Aluko,Nigeria,49321891,1109269728,Start
Mbazulike Amaechi,https://en.wikipedia.org/wiki/Mbazulike_Amaechi,Nigeria,70444948,1104063308,Stub
Joseph Oqua Ansa,https://en.wikipedia.org/wiki/Joseph_Oqua_Ansa,Nigeria,68230030,1096256923,Stub
Chima Anyaso,https://en.wikipedia.org/wiki/Chima_Anyaso,Nigeria,55725258,1104061572,Stub
Benjamin Anyene,https://en.wikipedia.org/wiki/Benjamin_Anyene,Nigeria,63310496,1090067175,Start
Dapo Folorunsho Asaju,https://en.wikipedia.org/wiki/Dapo_Folorunsho_Asaju,Nigeria,57102933,1115360976,Start
Tony Ene Asuquo,https://en.wikipedia.org/wiki/Tony_Ene_Asuquo,Nigeria,18681273,1047329040,Stub
Erastus Awortu,https://en.wikipedia.org/wiki/Erastus_Awortu,Nigeria,70344267,1115061533,Start
Abok Ayuba,https://en.wikipedia.org/wiki/Abok_Ayuba,Nigeria,64263221,1068569275,Stub
Yusuf Datti Baba-Ahmed,https://en.wikipedia.org/wiki/Yusuf_Datti_Baba-Ahmed,Nigeria,31667038,1112527101,C
Jibrin Ndagi Baba,https://en.wikipedia.org/wiki/Jibrin_Ndagi_Baba,Nigeria,65240622,1047329055,Stub
Musa Babayo,https://en.wikipedia.org/wiki/Musa_Babayo,Nigeria,63451455,1086280570,C
Enitan Badru,https://en.wikipedia.org/wiki/Enitan_Badru,Nigeria,64584020,1086957520,Stub
Hadiza Bala Usman,https://en.wikipedia.org/wiki/Hadiza_Bala_Usman,Nigeria,49305396,1109574116,C
Kande Balarabe,https://en.wikipedia.org/wiki/Kande_Balarabe,Nigeria,49795380,1064432631,Stub
Michael Opeyemi Bamidele,https://en.wikipedia.org/wiki/Michael_Opeyemi_Bamidele,Nigeria,47130712,1100018321,Start
Richard Bamisile,https://en.wikipedia.org/wiki/Richard_Bamisile,Nigeria,57200100,1084509214,C
Adebayo Johnson Bankole,https://en.wikipedia.org/wiki/Adebayo_Johnson_Bankole,Nigeria,48808353,1064432244,Start
Banky W.,https://en.wikipedia.org/wiki/Banky_W.,Nigeria,26659034,1113861594,C
Mohammed Barkindo,https://en.wikipedia.org/wiki/Mohammed_Barkindo,Nigeria,50709592,1112949012,C
Sanusi Ado Bayero,https://en.wikipedia.org/wiki/Sanusi_Ado_Bayero,Nigeria,63750132,1073462486,C
Mohammed Bello-Koko,https://en.wikipedia.org/wiki/Mohammed_Bello-Koko,Nigeria,70569020,1084363053,C
Muktar Aliyu Betara,https://en.wikipedia.org/wiki/Muktar_Aliyu_Betara,Nigeria,70882173,1090884880,C
Ibrahim Mohammed Bomai,https://en.wikipedia.org/wiki/Ibrahim_Mohammed_Bomai,Nigeria,60621010,1113321215,C
Abdulfatai Buhari,https://en.wikipedia.org/wiki/Abdulfatai_Buhari,Nigeria,68374517,1093648713,Stub
Alhaji Hassan Dalhat,https://en.wikipedia.org/wiki/Alhaji_Hassan_Dalhat,Nigeria,35617357,1041777508,Stub
Jake Dan-Azumi,https://en.wikipedia.org/wiki/Jake_Dan-Azumi,Nigeria,61575849,1091985434,Start
Ibrahim Abdullahi Danbaba,https://en.wikipedia.org/wiki/Ibrahim_Abdullahi_Danbaba,Nigeria,63064904,1019728771,Start
Abdurrahman Shugaba Darman,https://en.wikipedia.org/wiki/Abdurrahman_Shugaba_Darman,Nigeria,34242948,1067329087,Start
David Dafinone,https://en.wikipedia.org/wiki/David_Dafinone,Nigeria,56969956,1082645980,Start
Sam Dede,https://en.wikipedia.org/wiki/Sam_Dede,Nigeria,43613731,1114415772,Start
Biobarakuma Degi,https://en.wikipedia.org/wiki/Biobarakuma_Degi,Nigeria,63067017,1114496753,Start
Tonto Dikeh,https://en.wikipedia.org/wiki/Tonto_Dikeh,Nigeria,29692598,1113805467,C
Dipo Dina,https://en.wikipedia.org/wiki/Dipo_Dina,Nigeria,64598863,1092395420,Start
Bunmi Dipo Salami,https://en.wikipedia.org/wiki/Bunmi_Dipo_Salami,Nigeria,62050942,1049897250,C
David Edevbie,https://en.wikipedia.org/wiki/David_Edevbie,Nigeria,71573874,1108032614,C
Yul Edochie,https://en.wikipedia.org/wiki/Yul_Edochie,Nigeria,47817493,1114472364,C
Edwin Clark (politician),https://en.wikipedia.org/wiki/Edwin_Clark_(politician),Nigeria,56967325,1080130570,Start
Bisi Egbeyemi,https://en.wikipedia.org/wiki/Bisi_Egbeyemi,Nigeria,64576328,1112876732,Start
Osagie Ehanire,https://en.wikipedia.org/wiki/Osagie_Ehanire,Nigeria,60398656,1115254714,C
Chris Ekiyor,https://en.wikipedia.org/wiki/Chris_Ekiyor,Nigeria,52582872,1109858012,Start
Maurice Ekpenyong,https://en.wikipedia.org/wiki/Maurice_Ekpenyong,Nigeria,37458899,1047329498,Stub
Owoidighe Ekpoatai,https://en.wikipedia.org/wiki/Owoidighe_Ekpoatai,Nigeria,65897805,1002808737,Start
Desmond Elliot,https://en.wikipedia.org/wiki/Desmond_Elliot,Nigeria,14853195,1113834632,C
Uzoma Emenike,https://en.wikipedia.org/wiki/Uzoma_Emenike,Nigeria,66541821,1086340771,Start
Ken Erics,https://en.wikipedia.org/wiki/Ken_Erics,Nigeria,50747568,1112370663,C
Tunde Eso,https://en.wikipedia.org/wiki/Tunde_Eso,Nigeria,52875430,1081754101,Start
Effiong Okon Eyo,https://en.wikipedia.org/wiki/Effiong_Okon_Eyo,Nigeria,56987848,1108885658,Start
Ezekiel Warigbani,https://en.wikipedia.org/wiki/Ezekiel_Warigbani,Nigeria,70445034,1094421631,Stub
Francis Adenigba Fadahunsi,https://en.wikipedia.org/wiki/Francis_Adenigba_Fadahunsi,Nigeria,62916958,1073223354,Stub
